2021-03-29 11:44:08.577 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 9, missCount = 1]
2021-03-29 11:44:08.579 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.579 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 10, missCount = 1]
2021-03-29 11:44:08.579 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.580 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 11, missCount = 1]
2021-03-29 11:44:08.581 DEBUG  [main] (AbstractDirtiesContextTestExecutionListener.java:108) - After test method: context [DefaultTestContext@2af004b testClass = CDPlayerXmlConfigTest, testInstance = course.spring.di.CDPlayerXmlConfigTest@758f4f03, testMethod = verifyCdPlayResult@CDPlayerXmlConfigTest, testException = org.junit.ComparisonFailure: expected:<...ng] by [Some Artist][]> but was:<...ng] by [Some Artist][
]>, mergedContextConfiguration = [MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.event.ApplicationEventsTestExecutionListener.recordApplicationEvents' -> false]], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null].
2021-03-29 11:44:08.586 DEBUG  [main] (DefaultCacheAwareContextLoaderDelegate.java:137) - Retrieved ApplicationContext [1855610584] from cache with key [[MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]
2021-03-29 11:44:08.586 DEBUG  [main] (DefaultContextCache.java:290) - Spring test ApplicationContext cache statistics: [DefaultContextCache@2a2da905 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 12, missCount = 1]
2021-03-29 11:44:08.586 DEBUG  [main] (AbstractDirtiesContextTestExecutionListener.java:143) - After test class: context [DefaultTestContext@2af004b testClass = CDPlayerXmlConfigTest, testInstance = [null], testMethod = [null], testException = [null], mergedContextConfiguration = [MergedContextConfiguration@248e319b testClass = CDPlayerXmlConfigTest, locations = '{classpath:course/spring/di/appConfig.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]], attributes = map['org.springframework.test.context.event.ApplicationEventsTestExecutionListener.recordApplicationEvents' -> false]], class annotated with @DirtiesContext [false] with mode [null].
2021-03-29 11:44:08.589 DEBUG  [SpringContextShutdownHook] (AbstractApplicationContext.java:1049) - Closing org.springframework.context.support.GenericApplicationContext@6e9a5ed8, started on Mon Mar 29 11:44:08 CST 2021
2021-03-29 11:52:16.728 DEBUG  [main] (Log4j2Test.java:13) - 修改前的名字: log4j2Test
2021-03-29 11:52:16.733 DEBUG  [main] (Log4j2Test.java:16) - 修改后的名字为：提莫
2021-03-29 11:53:33.433 DEBUG  [main] (Log4j2Test.java:13) - 修改前的名字: teemo
2021-03-29 11:53:33.438 DEBUG  [main] (Log4j2Test.java:16) - 修改后的名字为：提莫
2021-03-29 14:49:54.330 DEBUG  [main] (SpringJUnit4ClassRunner.java:139) - SpringJUnit4ClassRunner constructor called with [class course.spring.di.CDPlayerTest]
2021-03-29 14:49:54.338 DEBUG  [main] (BootstrapUtils.java:99) - Instantiating CacheAwareContextLoaderDelegate from class [org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate]
2021-03-29 14:49:54.350 DEBUG  [main] (BootstrapUtils.java:82) - Instantiating BootstrapContext using constructor [public org.springframework.test.context.support.DefaultBootstrapContext(java.lang.Class,org.springframework.test.context.CacheAwareContextLoaderDelegate)]
2021-03-29 14:49:54.369 DEBUG  [main] (BootstrapUtils.java:135) - Instantiating TestContextBootstrapper for test class [course.spring.di.CDPlayerTest] from class [org.springframework.test.context.support.DefaultTestContextBootstrapper]
2021-03-29 14:49:54.394 DEBUG  [main] (AbstractDelegatingSmartContextLoader.java:263) - Delegating to AnnotationConfigContextLoader to process context configuration [ContextConfigurationAttributes@66498326 declaringClass = 'course.spring.di.CDPlayerTest', classes = '{class course.spring.di.AppConfig}', locations = '{}', inheritLocations = true, initializers = '{}', inheritInitializers = true, name = [null], contextLoaderClass = 'org.springframework.test.context.ContextLoader'].
2021-03-29 14:49:54.428 DEBUG  [main] (ActiveProfilesUtils.java:79) - Could not find an 'annotation declaring class' for annotation type [org.springframework.test.context.ActiveProfiles] and class [course.spring.di.CDPlayerTest]
2021-03-29 14:49:54.429 DEBUG  [main] (AbstractTestContextBootstrapper.java:124) - @TestExecutionListeners is not present for class [course.spring.di.CDPlayerTest]: using defaults.
